conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1930474593929580801,Thu Jun 05 03:59:44 +0000 2025,0,dosen gw ngabarin ada quiz dadakan tar siang sedangkan beberapa anak kelas gw dah pada balik kampung dan malah nyuruh gw nego ke dosennya? ada gila-gilanya it s ur problem gurl ‍️,1930474593929580801,,,in,,0,0,0,https://x.com/undefined/status/1930474593929580801,1272395932953268224,
1929917116356145635,Thu Jun 05 03:58:46 +0000 2025,6,@miyu4674 @infoXwor_ Yg jadi soal bukan isi topik pembicaraan. Cara komunikasi connecting the dots tata bahasa. Ga harus kek dosen tapi setara lah sama otak kita. Kalo ga minat mah keliatan dari mimik wajah ini gapunya otak yg emang planga plongo aja. Pembandingnya ya diri sendiri,1930474350811193777,,miyu4674,in,,0,0,0,https://x.com/undefined/status/1930474350811193777,1289114098542587904,
1930473531441328291,Thu Jun 05 03:56:46 +0000 2025,0,Kalo w TA ama doi kemungkinan besar untuk balik jadi dosen lagi lebih lancar lol.. emang udah salah milih jalur hidup dulu Ibrahnya adalah pacaran itu memang tidak baik yha..,1930473849210146925,,ilipirli,in,,0,0,0,https://x.com/undefined/status/1930473849210146925,38857567,
1930473639117500509,Thu Jun 05 03:55:57 +0000 2025,0,Kali ini Minfo akan berbagi informasi terkait boleh tidaknya kita memberikan bingkisan kepada dosen. Yuk kita simak dulu reels-nya! #DiskominfoPurwakarta #PurwakartaIstimewa #PariwaraAntikorupsi #PurwakartaMelawanKorupsi,1930473641306927311,,DiskominfoPWK,in,,0,0,0,https://x.com/undefined/status/1930473641306927311,1715572460,
1930473639117500509,Thu Jun 05 03:55:56 +0000 2025,1,Sampurasun Sobatnet Istimewa! Pernahkah kamu menemukan kasus mahasiswa yang memberikan bingkisan kepada dosen? Atau bahkan pernah melakukannya? Sebenarnya boleh nggak sih melakukan hal ini? https://t.co/oe6sXGkee3,1930473639117500509,https://pbs.twimg.com/ext_tw_video_thumb/1930473536604516354/pu/img/fDwjhVULRfwJ_-sn.jpg,,in,,0,1,0,https://x.com/undefined/status/1930473639117500509,1715572460,
1929895092648849718,Thu Jun 05 03:55:44 +0000 2025,0,@DiajengLrst @n0thingnes_ masih better dosen gue padahal waktu itu gue ngerjainnya bener2 kacau balau tapi masih dikasih nilai loh. Gak nol bunder jeblok,1930473588085403719,,DiajengLrst,in,,0,0,0,https://x.com/undefined/status/1930473588085403719,1908113277139517440,
1930473528106856612,Thu Jun 05 03:55:30 +0000 2025,0,duhh deg degan bgt mau ketemu sama dosen,1930473528106856612,,,in,,0,4,0,https://x.com/undefined/status/1930473528106856612,3600525382,
1930473374607642689,Thu Jun 05 03:54:53 +0000 2025,0,apalagi kalau mandiri yg kedapetan dosen yg ngga ngajar alias ngasih materi sama tugas doang,1930473374607642689,,,in,,0,0,0,https://x.com/undefined/status/1930473374607642689,865878172117549056,
1930096131608047660,Thu Jun 05 03:54:06 +0000 2025,0,@ardisatriawan Ini pendapat dosen? Eh ini beneran dosen? Wtf we are doomed klo dosen aja mikirnya gini,1930473177614037126,,ardisatriawan,in,,0,1,0,https://x.com/undefined/status/1930473177614037126,1714576449737531392,
1930222050603610415,Thu Jun 05 03:53:49 +0000 2025,0,@FIndradata @qorygore Nah ini perlu diperluas ya wawasan si dosen ya wkwk,1930473104175956107,,FIndradata,in,,0,0,0,https://x.com/undefined/status/1930473104175956107,1185368168610402304,
1889126405830811986,Thu Jun 05 03:53:48 +0000 2025,0,1229. Joki skripsi bab 1 akuntansi 1230. Joki skripsi akuntansi bab 1 1231. Bimbingan skripsi sejarah judul sampe acc 1232. Joki skripsi hubungan internasional orderan joki skripsi akuntansi HI dan cari judul sejarah masuk lagi nih dibimbing sampe acc dosen jangan khawatir! https://t.co/Gsv37qPjkI,1930473101914947868,https://pbs.twimg.com/media/GsprDanasAA9viL.jpg,elenastore_,in,,0,0,0,https://x.com/undefined/status/1930473101914947868,1796584219923316741,
1930468125486493745,Thu Jun 05 03:53:43 +0000 2025,0,@jenohidup Ini kalo sampe gak update juga berarti bener kejar deadline tugas dosen pelit nilai ,1930473081216098416,,jenohidup,in,,0,0,0,https://x.com/undefined/status/1930473081216098416,1376955275156971520,
1930473062832492856,Thu Jun 05 03:53:39 +0000 2025,0,nunggu mv sambil kelas ada dosen,1930473062832492856,,,in,,0,0,0,https://x.com/undefined/status/1930473062832492856,1314214633335517189,
1930471499271680299,Thu Jun 05 03:52:48 +0000 2025,1,@blackdumpling58 You are most welcome you deserve it. Though for some reason I checked on my profile page it dosen't show the quote I made. Not sure why it did that.,1930472848130236525,,blackdumpling58,en,,0,1,0,https://x.com/undefined/status/1930472848130236525,1179469303160066048,
1930472674314334627,Thu Jun 05 03:52:06 +0000 2025,1, Fokusmu bukan harus paham semua uji statistik tapi LULUS! Dan kalau regresi jadi penghalang ACC itu tandanya kamu butuh tangan ahli Data kamu diolah valid Output jelas 1 3 jam Siap dihadapin ke dosen Wa joki spss ya #zonauang #jokitugas #jokitugaskuliah https://t.co/T8FLkwRvJG,1930472674314334627,https://pbs.twimg.com/media/Gspqqp1bUAA_Hgu.jpg,,in,,1,0,0,https://x.com/undefined/status/1930472674314334627,3657986122,
1930461885544980939,Thu Jun 05 03:51:46 +0000 2025,0,@asadaprada Dosen hari ini tuh nyebelin2 banget ,1930472591262920770,,asadaprada,in,,0,0,0,https://x.com/undefined/status/1930472591262920770,1782654381957287936,
1930469412919751157,Thu Jun 05 03:51:33 +0000 2025,0,@undipmfs datangin nder bawain oleh2. sekedar say hi bilang ini ada oleh2 dari rumah trus lgsg cabut kalau dosen nanya nama lgsg gas up WA nya.,1930472536342704355,,undipmfs,in,,0,0,0,https://x.com/undefined/status/1930472536342704355,1902231874258518016,
1930472345225048494,Thu Jun 05 03:50:48 +0000 2025,0,Lagi zoom di gojek ngeselin ni dosen,1930472345225048494,,,in,,0,0,0,https://x.com/undefined/status/1930472345225048494,1922967258,
1930109356244381722,Thu Jun 05 03:50:20 +0000 2025,0,@whosdeyyya dosen bkk ugm&gt;&gt;&gt;&gt; apalagi blio2 selalu memberikan feedback buat tugas2 alias kita jd tau mana yg salah mana yg bener,1930472228149440562,,whosdeyyya,in,,0,0,0,https://x.com/undefined/status/1930472228149440562,974813543034847233,
1930472131114258437,Thu Jun 05 03:49:58 +0000 2025,0,- asdos = asisten dosen - mapres = mahasiswa/i berprestasi (pemenang OZT dan OZTa 4.0 Award) - OZT Award = penghargaan untuk mapres dan juga bentuk penghormatan kpd rektor pertama Pak Ofyar Z. Tamin - TPB = Tahap Persiapan Bersama (utk sem 1 dan 2 sks nya udh dipaketin) - c,1930472136784916847,,jenamor121,in,,0,1,0,https://x.com/undefined/status/1930472136784916847,1026727369204064258,
1929896924619944208,Thu Jun 05 03:49:30 +0000 2025,1,@papilionidaety @yappingfess Lucu banget kuliah salim gatau kenapa ngebayanginnya awkward banget kalo ketemu dosen di luar kelas masih wajar salin tapi pas di dalem kelas dulu gue jarang liat,1930472020615279006,,papilionidaety,in,,0,0,0,https://x.com/undefined/status/1930472020615279006,860377003723112448,
1930471903212531794,Thu Jun 05 03:49:02 +0000 2025,0,pengen nangis anjir dosen gua hari ini ga kekampus lagi???? cuka tinggal kompre aja sesusah ini pukimak. bete banget gua udah stress anj,1930471903212531794,,,in,,0,0,0,https://x.com/undefined/status/1930471903212531794,1634829135980920832,
1929875472609169630,Thu Jun 05 03:48:34 +0000 2025,0,@hermosavidanour Dosen nih gila gila AI semua jir apasih,1930471783251218759,,hermosavidanour,in,,0,0,0,https://x.com/undefined/status/1930471783251218759,1466790480927100936,
1930471685469217077,Thu Jun 05 03:48:10 +0000 2025,0,hari ini jadwal diubah jadi kelas online tp gaada kabar smpe sekarang keknya dosen sibuk masak ketupat ,1930471685469217077,,,in,,0,0,0,https://x.com/undefined/status/1930471685469217077,1476453432110112770,
1929834133389562102,Thu Jun 05 03:48:02 +0000 2025,1,@jemappellebarr Ya gitulah dosen heheheh cari cari kesalahan awal bilang ok habis itu coret coret tetep semangat jgn nyerah misal capek istirahat dulu kalok dah enk lanjut jgn sampai ngk di kerjain walaupun 1/2 jm yg penting ngerjain dri pda sama sekali,1930471650337927557,,jemappellebarr,in,,0,0,0,https://x.com/undefined/status/1930471650337927557,1856259249774702593,
1930471530959655194,Thu Jun 05 03:47:34 +0000 2025,1,ini dosen ldia dkv ngapa galak bgt dah kalo ngomong takut gua ,1930471530959655194,,,in,,0,0,0,https://x.com/undefined/status/1930471530959655194,1879423250847121408,
1930471474168541662,Thu Jun 05 03:47:20 +0000 2025,0,meanwhile dosen sebelah minta 1 indikator bisa mengukur berbagai kemampuan https://t.co/NMj4TDdObh,1930471474168541662,https://pbs.twimg.com/media/Gsppk1IasAMnpz3.jpg,,in,,0,0,0,https://x.com/undefined/status/1930471474168541662,1144799139294613504,
1930471091140735220,Thu Jun 05 03:45:49 +0000 2025,0,knp absen gw 78 smua pepek gw gapernah bolos lebih dari 2x tanpa surat sakit njing!!!! knp dosen kalo gamasuk males bgt sih nge set all absen,1930471091140735220,,,in,,0,0,0,https://x.com/undefined/status/1930471091140735220,1570021497145819140,
1930471080478814568,Thu Jun 05 03:45:46 +0000 2025,0,apa aku diblock ya ama dosen? kok checklist 1 ,1930471080478814568,,,in,,0,1,0,https://x.com/undefined/status/1930471080478814568,1726827396849131521,
1930470789884850540,Thu Jun 05 03:44:37 +0000 2025,0,Mahasiswa ngejar dosen biar lulus tepat waktu️ Dosen ngejar mahasiswa biar lulus tepat waktu,1930470789884850540,,,in,,0,0,0,https://x.com/undefined/status/1930470789884850540,726039566512054272,
1930262294300373104,Thu Jun 05 03:43:42 +0000 2025,0,@ninkarch Haha aku dosen partime kakk karena full timenya teteupp di kantor lain ngajar ke kampus cm 1-2 kali ajaa seminggu. Fans coc byk yg dosen kayanyaa salah satunyaa kak @bonjourrin_ *salim duluu ah wkwkw,1930470559885996308,,ninkarch,in,,0,1,0,https://x.com/undefined/status/1930470559885996308,1827621679067230208,
1930461011880095873,Thu Jun 05 03:43:31 +0000 2025,1,@PlaymenID ini kalau ada galactus dan celestial seru banget sih.,1930470514495238280,,PlaymenID,in,,0,0,0,https://x.com/undefined/status/1930470514495238280,1901591046,
1930470390121574826,Thu Jun 05 03:43:02 +0000 2025,0,biar ke trigger ngerjain =&gt; dah janjian ama dosen. auto gaspoll menatap laptop ,1930470390121574826,,,in,,0,1,0,https://x.com/undefined/status/1930470390121574826,1218333960641511424,
1930339026114097499,Thu Jun 05 03:42:33 +0000 2025,0,@CollinRugg Anyone can whenever they want. Whenever. Just because you're rich dosen't make you right.,1930470271271444532,,CollinRugg,en,,0,0,0,https://x.com/undefined/status/1930470271271444532,1172671919604293633,
1930470163121426565,Thu Jun 05 03:42:07 +0000 2025,1,Pulang bareng bapa dosen https://t.co/6M8hGkT8LW,1930470163121426565,,,in,,0,1,0,https://x.com/undefined/status/1930470163121426565,752163534797176832,
1930470054673690877,Thu Jun 05 03:41:42 +0000 2025,0,review sempro kemarin jadi dikuliti proposalku secara keseluruhan oleh dosen penguji lalu ditutup oleh sarkasme dospem [namaku] adalah mahasiswa bimbingan saya yang paling semangat ngejar lulus semester ini maksud aslinya itu 'gue di spam tiap pagi sore anjay' ,1930470054673690877,,,in,,0,0,0,https://x.com/undefined/status/1930470054673690877,837974483897987072,
1930301819894309279,Thu Jun 05 03:41:37 +0000 2025,0,@frei_geist_ Ich glaube hier ist nicht die Rede von red Bull. Vielmehr von diesen powershots die mal eben 3-fache Dosen enthalten. Mein Schwager lag bis vor zwei Wochen ebenfalls mit Anfang 30 und Herzinfarkt im Krankenhaus,1930470035933340032,,frei_geist_,de,,0,0,0,https://x.com/undefined/status/1930470035933340032,1874531110618611713,
1930178607458201821,Thu Jun 05 03:41:36 +0000 2025,0,@bluwbelli Iyaa jadi kalo ngulang semester bukan ortu yg disuruh menghadap dosen tapi kita sendiri yg dipanggil : ,1930470031285997620,,bluwbelli,in,,0,0,0,https://x.com/undefined/status/1930470031285997620,1178511843167326209,
1930254836509094016,Thu Jun 05 03:40:40 +0000 2025,0,@haslostinmalibu dosen nya baik gak,1930469797722239374,,haslostinmalibu,in,,0,0,0,https://x.com/undefined/status/1930469797722239374,1542519528743407617,
1930469584957559145,Thu Jun 05 03:39:50 +0000 2025,1,Rapat Kabinet negara tetangga kayak rapat dosen universitas swasta di Jakarta,1930469584957559145,,,in,,0,0,0,https://x.com/undefined/status/1930469584957559145,203820041,
1930254836509094016,Thu Jun 05 03:39:23 +0000 2025,0,@kamayiew walah kalau dosen nya gamau di salimin gmn ,1930469473393451130,,kamayiew,in,,0,0,0,https://x.com/undefined/status/1930469473393451130,1542519528743407617,
1930469430833619443,Thu Jun 05 03:39:13 +0000 2025,0,siapa sangka aku nangis di kelas karna denger cerita hidupnya dosen ku️️️️,1930469430833619443,,,in,,0,0,0,https://x.com/undefined/status/1930469430833619443,1877659221715824640,
1930469412919751157,Thu Jun 05 03:39:09 +0000 2025,1,-dips! percobaan tiga kali dalam seminggu chat dosen padahal online ga dibaca paling parah yang sekali di read doang HASRAT INGIN JADI MONSTERRR AARRGGHHH SKSKSKWKWS,1930469412919751157,,,in,,0,2,0,https://x.com/undefined/status/1930469412919751157,1212593816630251520,
1930178607458201821,Thu Jun 05 03:39:08 +0000 2025,0,@bleurish @bluwbelli di aku adanya pembimbing akademik sih kak biasanya 1 dosen 5 anak bimbingan,1930469408704737501,,bleurish,in,,0,0,0,https://x.com/undefined/status/1930469408704737501,1388524952622489607,
1930469340207558898,Thu Jun 05 03:38:51 +0000 2025,0,gaada. adanya grup bersama dosen dosen sesual matkul (karena sy alumni covid),1930469340207558898,,,in,,0,0,0,https://x.com/undefined/status/1930469340207558898,1336919695350353920,
1930468785728958719,Thu Jun 05 03:36:39 +0000 2025,0,#INFO_KULIAH : Pemograman Game INF Kls A Dosen Thomas Adi (TA) Kamis 5/6/2025 Sesi 2 dilaksanakan secara Asinkron mahasiswa dimohon cek situs kuliah. Untuk diperhatikan.,1930468785728958719,,,in,,0,0,0,https://x.com/undefined/status/1930468785728958719,524522070,
1930468766187442562,Thu Jun 05 03:36:34 +0000 2025,0,ngantuk bgt tp depan ak dosen lg jelasin ,1930468766187442562,,,in,,0,0,0,https://x.com/undefined/status/1930468766187442562,1640971496075198464,
1930468707412914278,Thu Jun 05 03:36:20 +0000 2025,0,part 1/3 edisi muter minta ttd 4 dosen,1930468707412914278,,,in,,0,0,0,https://x.com/undefined/status/1930468707412914278,1122498429005864960,
1930121573123620989,Thu Jun 05 03:36:00 +0000 2025,0,aku kemarin cape jadi gak nonton lipe seru banget kah yah gpp deh next lipe. Waw semangat kuliahnya hari ini mencerna matkul itu emang harus tergantung dosen. aku hari ini masih di kantor mempersiapkan kurban besok padat sekali #DenAnswer @Danella_JKT48,1930468622843162915,,WildXHand,in,,0,1,0,https://x.com/undefined/status/1930468622843162915,1764612318460317696,
1930448887598166155,Thu Jun 05 03:35:39 +0000 2025,1,@SianiparRismon Sarjana Muda di Univ Negeri di kota kami thn 80an Sarjana Muda dan D3 membuat Tugas Akhir namanya dgn proses sidang mirip Sarjana krn ada dosen pembimbing + 3dosen penguji dgn sidang terbuka di tonton oleh mahasiswa jg utk dibantai. Tambahan tidak ada KKN adanya Kerja Praktek🇮🇩,1930468533332222144,,SianiparRismon,in,,0,0,0,https://x.com/undefined/status/1930468533332222144,2695869139,
1930468384828686364,Thu Jun 05 03:35:03 +0000 2025,0,#INFO_KULIAH : Biologi IIEP Dosen Monika Ruwaimana Kamis 5/6/2025 Sesi 2 dilaksanakan secara Asinkron mahasiswa dimohon cek situs kuliah atau email. Untuk diperhatikan.,1930468384828686364,,,in,,0,0,0,https://x.com/undefined/status/1930468384828686364,524522070,
1930455782778384518,Thu Jun 05 03:34:59 +0000 2025,0,@tailalatjiro Day 1 jadi dosen type shit,1930468365942042923,,tailalatjiro,en,,0,0,0,https://x.com/undefined/status/1930468365942042923,1491237359975026689,
1930468351643660762,Thu Jun 05 03:34:56 +0000 2025,0,jujur gue gatau ini harus gmn nunggu jwban dari dosen penguji terkait tgl fix sidang padhal tgl 30 harus skl kelur biar ga nambah ukt sedangkan di minggu2 setelah sidang tuh ibu aku mau nikahan haaahha reiall gewees,1930468351643660762,,,in,,0,0,0,https://x.com/undefined/status/1930468351643660762,1478618092032851971,
1930468173872275557,Thu Jun 05 03:34:13 +0000 2025,0,Uripmu wes ayem tp dosen ML ra seneng koe ayem.,1930468173872275557,,,in,,0,1,0,https://x.com/undefined/status/1930468173872275557,1288499775512272898,
1930462483598447038,Thu Jun 05 03:34:11 +0000 2025,0,@onlyranct ada yg ganti ada yang engga bahkan di 1 sems ada yg ganti dosen (karena dosennya lbh dari 1 jd kek switch) dosen jg bisa ngajar matkul lain. misal di kelas A ngajar ekonomi tp di kelas C ngajar akuntasi. gitu,1930468163654955222,,onlyranct,in,,0,1,0,https://x.com/undefined/status/1930468163654955222,1532884626615635969,
1930468107736490158,Thu Jun 05 03:33:57 +0000 2025,0,bayangin tmn tmn mostly udh pada balik ke kampung masing masing h-1 lebaran jugaa....eh tiba tiba ade ajeeee dosen minta kls &amp; gamau ubah jadi online,1930468107736490158,,,in,,0,0,0,https://x.com/undefined/status/1930468107736490158,1442321497587027968,
1930461885544980939,Thu Jun 05 03:33:40 +0000 2025,0,@cigsftrsexq Dosen matkul hari ini ngeselin,1930468036441715100,,cigsftrsexq,in,,0,1,0,https://x.com/undefined/status/1930468036441715100,1782654381957287936,
1930468006150217869,Thu Jun 05 03:33:33 +0000 2025,0,Orang perwalian sama dosen wali aja jarang,1930468006150217869,,,in,,0,0,0,https://x.com/undefined/status/1930468006150217869,1168332960463867904,
1930461885544980939,Thu Jun 05 03:33:25 +0000 2025,0,@cgrttafsx Dosen matkul nya ngeselin,1930467970654056471,,cgrttafsx,in,,0,1,0,https://x.com/undefined/status/1930467970654056471,1782654381957287936,
1930467921052217632,Thu Jun 05 03:33:13 +0000 2025,0, Bapak2 dosen apakah ada komentar? https://t.co/zcv8cwdJ2I Bokuto adalah korban yg sesungguhnya #tellonym https://t.co/tBpQ9AD8rg,1930467921052217632,,,in,,0,0,0,https://x.com/undefined/status/1930467921052217632,1423832742257594371,
1930467868711498101,Thu Jun 05 03:33:00 +0000 2025,0,serem ga kalo disapa dosen killer...... ky ko dia inget muka w ,1930467868711498101,,,in,,0,0,0,https://x.com/undefined/status/1930467868711498101,1522486931237400577,
1930268288925286629,Thu Jun 05 03:32:43 +0000 2025,0,@White_Ghost187 @AmiriKing He dosen t know what he is talking about most of the time. My Dad used to be a manager of about 10 crews at Asplundh tree company then a mexican guy decided to be drunk on the job and not tie himself in properly died and Dad lost his job. He had to take responsibility for it and,1930467795105399193,,White_Ghost187,en,,0,0,0,https://x.com/undefined/status/1930467795105399193,1847689818249064449,
1929772179408757095,Thu Jun 05 03:32:41 +0000 2025,0,@jsoft km kan dosen s3,1930467786373116240,,jsoft,in,,0,0,0,https://x.com/undefined/status/1930467786373116240,738693731386167298,
1930467397787422752,Thu Jun 05 03:31:08 +0000 2025,0,apalah dosen hobi senyam senyum mematikan itu ngerusak mood seharian,1930467397787422752,,,in,,0,0,0,https://x.com/undefined/status/1930467397787422752,1125746338765795329,
1930467163695132794,Thu Jun 05 03:30:12 +0000 2025,0,dari masih dingin pagi sampe panas bedengkang nunggu dosen ini,1930467163695132794,,,in,,1,0,0,https://x.com/undefined/status/1930467163695132794,1718232679840358401,
1929823531602202815,Thu Jun 05 03:29:15 +0000 2025,0,@AldhitamaR kalo kata dosen aku secara hukum kalau kalian blm memiliki ikatan sah secara negara ya ga bisa disebut selingkuh tapi kalau dikehidupan nyata dan kita ngerasain sendiri rasanya tu ga adil tapi itulah kenyataannya,1930466924162625610,,AldhitamaR,in,,0,0,0,https://x.com/undefined/status/1930466924162625610,1397703559030841345,
1930237590017360056,Thu Jun 05 03:28:02 +0000 2025,0,@yappingfess kalo buat nyatet biasanya pake binder nder tapi kalo mau pake buku tulis jg nggak papa. kalo buku kek buku paket yg dipinjemin dari sekolah gitu nggak ada sih. kalo mau pinjem buku nanti bisa ke perpus univ/fakultasmu. kadang dosen jg suka ngasih ebokk atau ngasih rekomendasi-,1930466615029567757,,yappingfess,in,,0,1,0,https://x.com/undefined/status/1930466615029567757,1870443289142575104,
1930428124774445310,Thu Jun 05 03:27:50 +0000 2025,2,@ardisatriawan kalau gaji aslab &amp; mahasiswa yg bantu proyek dosen berapa ya cocoknya ,1930466568636416012,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1930466568636416012,1549029951042555904,
1930459210514383040,Thu Jun 05 03:27:07 +0000 2025,0,@yappingfess Tergantung dosen sih di kampusku ada dosen yg buat tugas pengganti UTS atau UAS. Biasanyaa dimintanya pas hari UTS atau UAS itu. Klo tugas2 biasa rata2 seminggu dikumpul pas ketemu lagi atau ada yg minta sehari sebelum matkulnya,1930466384527667277,,yappingfess,in,,0,0,0,https://x.com/undefined/status/1930466384527667277,1689182823113273344,
1930466377921638703,Thu Jun 05 03:27:05 +0000 2025,0,Kepada camaba² smt 1 dan 2 Mohon banget ini mah kalau disuruh apa² itu nurut aje njirr Lu mau kena semprot dosen ape? Sesimpel list doang di grup susah banget keknya kek ngangkat seribu galon,1930466377921638703,,,in,,0,0,0,https://x.com/undefined/status/1930466377921638703,1777342699538141184,
1930466182710349989,Thu Jun 05 03:26:18 +0000 2025,0,Tidak henti hentinya mengingatkan gamada untuk belajar bahasa inggris minimal bisa paham paper akademik karena dari situ kalian bisa unlock ilmu dan perspektif baru yang ga selalu diajarin dosen. Perlu diketahui kadang bidang keilmuan Indonesia agak kocak dan aneh ,1930466182710349989,,,in,,0,1,1,https://x.com/undefined/status/1930466182710349989,1237695505284476928,
1930466014720053693,Thu Jun 05 03:25:38 +0000 2025,1,// bundir Bjirr gw mix feeling banget hari ini UAS terus di chat dosen killer terus lihat Gege PV mau bundir rasanya,1930466014720053693,,,in,,0,0,0,https://x.com/undefined/status/1930466014720053693,1897902135599357952,
1930465980620120298,Thu Jun 05 03:25:30 +0000 2025,14,gaji guru/dosen rendah dimaklumi gaji orang yang bekerja di UMKM dimaklumi juga. next kebodohan apa lagi? ga pemerintah ga warga sama aja idiotnya.,1930465980620120298,,,in,,1,2,8,https://x.com/undefined/status/1930465980620120298,78931279,
1930465733101924491,Thu Jun 05 03:24:31 +0000 2025,0,Ada tips biar dikasihani dosen gak ,1930465733101924491,,,in,,0,2,0,https://x.com/undefined/status/1930465733101924491,976018443265744896,
1930465673303732421,Thu Jun 05 03:24:17 +0000 2025,0,pembi ni WAKTU WAKTU RAWAN DOSEN TAU NAMA PANGGILAN AKU HUH krn pasti blg seperti yang tetha tadi sudah jelaskan atau mau nambah kan dari penjelasan tetha ,1930465673303732421,,,in,,0,1,0,https://x.com/undefined/status/1930465673303732421,1499310983604744197,
1930465668354232583,Thu Jun 05 03:24:16 +0000 2025,0,Lah dosen gweh ada yang lulusan keio.. selama ini kebanyakan dosen lulusan eropa kyaknya baru ini yang lulusan asia,1930465668354232583,,,in,,0,1,0,https://x.com/undefined/status/1930465668354232583,1581977118569037825,
1930465548309303758,Thu Jun 05 03:23:47 +0000 2025,0,yaAllah sampe jawab ngaco pas ditanya dosen gegara kepikiran han,1930465548309303758,,,in,,0,2,0,https://x.com/undefined/status/1930465548309303758,1286178744789372928,
1930338148535677082,Thu Jun 05 03:23:42 +0000 2025,0,@yosharuw Kayaknya si ibu jadi dosen part time full timenya ngurus negara sama wowo alias sibuk bgt gajelas ga semua org rumahnya deket kampus buk?!,1930465528474415420,,yosharuw,in,,0,1,0,https://x.com/undefined/status/1930465528474415420,1401816783296679936,
1930465392654229603,Thu Jun 05 03:23:10 +0000 2025,2,yuji! dosen bu agustin sama bu bertilia selesai uts tuh ada perbaikan nilai ngga yaa?? semisal nilai uts nya rendah. tia ,1930465392654229603,,,in,,0,0,0,https://x.com/undefined/status/1930465392654229603,1417844370485645316,
1930465234336264286,Thu Jun 05 03:22:33 +0000 2025,1,koas tuh pindah² berati pindah² kosan biaya hidup selama koas les ukmppd yg jutaan itu alkes dan perlengkapan koas belum klo tiap akhir stase ada mau ngasih sedikit ke dosen klinis sebagai ucapan makasih dan biaya biaya tdk terduga lainnya. Udh dipikirin sematang itu?,1930465236647317803,,akujimbon,in,,0,0,0,https://x.com/undefined/status/1930465236647317803,812398736,
1930465052051558677,Thu Jun 05 03:21:49 +0000 2025,0,Not only the art is well made but props to the artist for bringing gender equality here... Not just man who suffers from Snu-snu but a woman too this time. It dosen't appear often enough...I like my gender equality when two sides benefit or endure the same. Props to artist,1930465052051558677,,,en,,0,0,0,https://x.com/undefined/status/1930465052051558677,1735369085356032000,
1930464989690900568,Thu Jun 05 03:21:34 +0000 2025,0,cob kalo chatnya kaya gini kalian nangkepnya ni dosen bakalan ngadain kelas hari kamis minggu ini atau mingdep???????? WTH gw nangkep kan kelas nya minggu depan TYT MINGGU INI. DAN U TAU???? gw dipermalukan anjggggg di depan 2 kelas cokkk https://t.co/VcrfMlMot9,1930464989690900568,https://pbs.twimg.com/media/GspjqbpasAE1Qgr.jpg,,in,,0,1,0,https://x.com/undefined/status/1930464989690900568,1318902210386821120,
1930464923894653323,Thu Jun 05 03:21:18 +0000 2025,1,Cape bgt anjir sama dosen yg kagak manusiawi jadi semalam tuh aku masuk igd karena sakit aku paksain belajar buat bsk biar bisa presentasi praktikum nah pagi ini aku tuh mau presentasi jadwalnya itu jam 07.00 aku pas pagi tuh udah rasa ga enak badan tapi ,1930464923894653323,,,in,,0,1,0,https://x.com/undefined/status/1930464923894653323,1451433107970674694,
1930464625969250351,Thu Jun 05 03:20:07 +0000 2025,0,Lu kalo udah free riding skripsi jangan ngeluh napa nungguin mau ketemu dosen doang kayak berat bat apa ya?,1930464625969250351,,,in,,0,0,0,https://x.com/undefined/status/1930464625969250351,1254818718036582400,
1930464587771687322,Thu Jun 05 03:19:58 +0000 2025,0,nangis begitu baca nama dosen pengujinya,1930464587771687322,,,in,,0,0,0,https://x.com/undefined/status/1930464587771687322,1169405340598718464,
1929907211687342272,Thu Jun 05 03:19:51 +0000 2025,0,@XDhanke52341 @tanyarlfes macbook sih rata² dosen w pake macbook. tp bs juga pake laptop gaming gt,1930464559359504651,,XDhanke52341,in,,0,0,0,https://x.com/undefined/status/1930464559359504651,1281844514626269184,
1930464406212661666,Thu Jun 05 03:19:15 +0000 2025,0,gua lagi meriang begini di kerjain dosen,1930464406212661666,,,in,,0,1,0,https://x.com/undefined/status/1930464406212661666,1503238092907450371,
1930464285446287477,Thu Jun 05 03:18:46 +0000 2025,2,Tumben ni dosen pagi2.. biasany jam 9 malem br bales,1930464285446287477,,,in,,0,0,0,https://x.com/undefined/status/1930464285446287477,1345225027549974528,
1930464265217159333,Thu Jun 05 03:18:41 +0000 2025,0,hati hati deh buat dosen yg dzalim ke mahasiswa nya,1930464265217159333,,,in,,0,0,0,https://x.com/undefined/status/1930464265217159333,1285176339587186688,
1930279136527860052,Thu Jun 05 03:18:26 +0000 2025,10,@tanyakanrl Keinget dulu kata dosen ku. Ketika dihadapkan dgn 2 pilihan yg baik maka jawabannya bkn membandingkan antara yes or no (atau dlm konteks ini memilih salah satu). Tp dgn mengubah cara berpikir kita jd gmn utk mengoptimalkan kedua hal ini dgn pertimbangan2 yg baik dan benar,1930464203124461738,,tanyakanrl,in,,0,0,2,https://x.com/undefined/status/1930464203124461738,1226660111583629313,
1930463534653288637,Thu Jun 05 03:15:47 +0000 2025,0,aduh ini kelas udah overtime tp dosen gua malah debatin jawaban mahasiswa,1930463534653288637,,,in,,0,0,0,https://x.com/undefined/status/1930463534653288637,1873735511392845824,
